dataset,task_type,variant,variant_label,config_hash,field_on_output,is_alpha_trainable,use_delta_or_bias,lambda_init,psi_init,epochs_requested,batch_size,hidden_1,hidden_2,hidden_3,weight_decay,label_smoothing,lr_initial,n_runs,n_unique_seeds,expected_seeds,complete_seed_set,best_val_loss_mean,best_val_loss_std,best_val_accuracy_pct_mean,best_val_accuracy_pct_std,best_val_top5_accuracy_pct_mean,best_val_top5_accuracy_pct_std,best_val_mse_mean,best_val_mse_std,best_val_rmse_mean,best_val_rmse_std,best_val_rmse_usd_mean,best_val_rmse_usd_std,best_val_mae_mean,best_val_mae_std,best_val_mae_usd_mean,best_val_mae_usd_std,best_val_r2_mean,best_val_r2_std,test_loss_mean,test_loss_std,test_accuracy_pct_mean,test_accuracy_pct_std,test_top5_accuracy_pct_mean,test_top5_accuracy_pct_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std,test_rmse_usd_mean,test_rmse_usd_std,test_mae_mean,test_mae_std,test_mae_usd_mean,test_mae_usd_std,test_r2_mean,test_r2_std,field1_lambda_mean,field1_lambda_std,field1_psi_mean,field1_psi_std,field2_lambda_mean,field2_lambda_std,field2_psi_mean,field2_psi_std,field3_lambda_mean,field3_lambda_std,field3_psi_mean,field3_psi_std,output_lambda_mean,output_lambda_std,output_psi_mean,output_psi_std,train_seconds_mean,train_seconds_std
california_housing,regression,aptx_field_relu,APTx Neuron + Lambda-Psi + ReLU,496b0553ba48,1,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0003,5,5,5,1,0.30416200410488037,0.005899778714157827,,,,,0.304162003528447,0.005899778405074578,0.5514882686792525,0.005326001972345675,55148.82686792526,532.6001972345674,0.3785725338933196,0.004678402168565412,37857.253389331956,467.84021685654,0.7854706109140989,0.00416118989979122,0.31577933823415477,0.02257599143579207,,,,,0.31577933667204094,0.022575991524362862,0.5616653190334457,0.019729611853080267,56166.53190334458,1972.961185308026,0.3806108866067416,0.002146259278645106,38061.088660674155,214.6259278645123,0.7556605588856349,0.017468543729935174,0.5251724481582641,0.018603273265547098,0.5214303731918335,0.009324413329796059,0.5317222595214843,0.01307690802659553,0.5258564949035645,0.013230757497484964,0.5308466792106629,0.01581761475020506,0.5291926264762878,0.009743176644075991,0.5211617648601532,0.01681611470797429,0.8160946369171143,0.00934225831908702,343.13139030844906,33.08296894393372
california_housing,regression,aptx_field_relu,APTx Neuron + Lambda-Psi + ReLU,496b0553ba48,1,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0005,5,5,5,1,0.29552137320355854,0.0054353370463611425,,,,,0.2955213750448985,0.005435337042292684,0.5436004333094915,0.004992988913414314,54360.04333094915,499.2988913414307,0.37302641437439493,0.0038530073541232805,37302.641437439495,385.30073541232946,0.7915649577700188,0.003833613408750299,0.31001893429793126,0.018147062884358422,,,,,0.31001893278106946,0.018147062067256834,0.5566082798809854,0.01605286380214228,55660.827988098536,1605.286380214229,0.3765901871509273,0.002524322651968787,37659.01871509272,252.43226519687926,0.7601177658775374,0.014041586919875934,0.5300601065158844,0.020302423303368355,0.5245097398757934,0.009466551009619177,0.5361598372459412,0.012279163617410896,0.5274173378944397,0.010055106166492897,0.5330893516540527,0.015532995280187284,0.5309015512466431,0.011283030230945805,0.5249571919441223,0.01658834806581815,0.8276679635047912,0.04208039897814457,233.15163788064382,97.28312445092406
california_housing,regression,aptx_field_relu,APTx Neuron + Lambda-Psi + ReLU,496b0553ba48,1,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.001,5,5,5,1,0.288107599260271,0.004605314386661145,,,,,0.28810759946477515,0.0046053160205435885,0.536742863604287,0.004286291323061122,53674.286360428705,428.6291323061139,0.3672520491475052,0.0028346427470754792,36725.20491475052,283.46427470754736,0.7967939894293762,0.003248188863084979,0.30616127178650493,0.019570633527008694,,,,,0.30616127300717705,0.019570633039065897,0.5530955486926807,0.01755658792019047,55309.55486926807,1755.6587920190466,0.37046204516086584,0.005222319545524032,37046.20451608658,522.231954552402,0.7631026934003322,0.015143098308506502,0.5336779415607452,0.022746484501509824,0.5273851990699768,0.014772478418699332,0.5430586934089661,0.015212993904676944,0.5315792679786682,0.011394948907506237,0.5432262301445008,0.014009567966039837,0.5346696376800537,0.010292190877373864,0.5343666672706604,0.017212695482351544,0.8409018874168396,0.028382890219007195,154.62206287742592,22.268178516927474
california_housing,regression,aptx_field_relu,APTx Neuron + Lambda-Psi + ReLU,496b0553ba48,1,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.002,5,5,5,1,0.27814738768939823,0.0035983716090831706,,,,,0.27814738309160675,0.0035983739859919727,0.5273879754891047,0.00341071860286353,52738.797548910465,341.0718602863529,0.3599277781250403,0.002473608613817303,35992.77781250403,247.36086138173096,0.8038190586652163,0.0025379796423035386,0.28175616148830385,0.007135002919709675,,,,,0.28175616205950105,0.007135001637206843,0.5307730113434657,0.006724255431857944,53077.30113434656,672.4255431857931,0.360684896649634,0.004671250082885995,36068.489664963396,467.12500828859925,0.7819865482849929,0.005520824543994157,0.5426976978778839,0.028811696195204347,0.5335809469223023,0.01915269966255204,0.5572553873062134,0.012989047107665243,0.5376286983489991,0.017266441227419257,0.5541789650917053,0.022782983331852868,0.5337500214576721,0.012960112938249323,0.5517324209213257,0.017421717536633994,0.8759756445884704,0.030781697708094927,136.84313944480382,26.33866531001997
california_housing,regression,aptx_field_relu,APTx Neuron + Lambda-Psi + ReLU,496b0553ba48,1,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.003,5,5,5,1,0.2755888700023178,0.005727136486075123,,,,,0.2755888690484171,0.005727134433026341,0.5249429187415988,0.005454483415993915,52494.291874159884,545.4483415993907,0.3577222069970859,0.0024960519040968755,35772.220699708596,249.6051904096878,0.8056236116609421,0.004039421876753442,0.27844486019408055,0.0045488890607910054,,,,,0.27844485906510047,0.004548888707982875,0.5276647058935431,0.004303664046652775,52766.47058935431,430.36640466527786,0.3575886000835792,0.004478985010768983,35758.860008357915,447.8985010768992,0.7845487232883955,0.0035197772479784576,0.5496675431728363,0.03761047635021819,0.5406065821647644,0.02457117840583637,0.5760624647140503,0.010428329314452709,0.5388280630111695,0.02013979695533164,0.5704441070556641,0.020777233056022488,0.532040810585022,0.01108177367185575,0.5636125802993774,0.0126945446567959,0.9006770730018616,0.03611265354491687,139.41684936578386,24.358231582597316
california_housing,regression,aptx_relu,APTx Neuron + ReLU,cbdf19cf04f3,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0003,5,5,5,1,45.89744010831034,46.14085821519828,,,,,45.89743985300545,46.140858122057196,5.7294333195724265,4.0421271766204265,572943.3319572427,404212.7176620427,3.3132861377295946,2.5221760929369417,331328.61377295945,252217.60929369414,-31.372057055283243,32.54374310398832,111.09964709910312,96.61219528448616,,,,,111.09965029285794,96.61220062623964,9.50930284782044,5.083405556476387,950930.284782044,508340.5556476387,3.4717307206192736,2.5871635789023784,347173.0720619274,258716.35789023782,-84.96517665356737,74.75527485308825,,,,,,,,,,,,,,,,,279.7746014225762,22.188043089999006
california_housing,regression,aptx_relu,APTx Neuron + ReLU,cbdf19cf04f3,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.0005,5,5,5,1,19.287149299115175,20.065503731133845,,,,,19.28714922160848,20.065503723184758,3.650968101884426,2.7289148806418715,365096.8101884426,272891.4880641871,2.081937373634572,1.6075441733067086,208193.7373634572,160754.41733067084,-12.603475423363664,14.152458905121282,27.390827509044676,29.734770265537787,,,,,27.390827359653816,29.734770364366703,4.348103732546379,3.256689517491278,434810.3732546379,325668.95174912777,2.1651889608183863,1.6907478583563835,216518.8960818386,169074.78583563835,-20.194101929692355,23.00776627458355,,,,,,,,,,,,,,,,,282.8155090736691,22.769170621435748
california_housing,regression,aptx_relu,APTx Neuron + ReLU,cbdf19cf04f3,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.001,5,5,5,1,2.312204962784006,2.733199145391067,,,,,2.312204969190061,2.733199148850107,1.2611247314778524,0.9498482647540186,126112.47314778525,94984.82647540186,0.8060058338148881,0.5588807164081372,80600.5833814888,55888.071640813716,-0.6308280249585363,1.9277606566596648,3.928221753124119,5.775651267790194,,,,,3.9282216281610984,5.775651005181171,1.5365340991625478,1.399680584219055,153653.40991625478,139968.0584219055,0.811859266831749,0.565612064113247,81185.9266831749,56561.20641132471,-2.039525914879872,4.469004696603183,,,,,,,,,,,,,,,,,257.067157749692,48.77622867612974
california_housing,regression,aptx_relu,APTx Neuron + ReLU,cbdf19cf04f3,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.002,5,5,5,1,0.3053122608236564,0.03775313950343662,,,,,0.3053122622179726,0.037753139906805816,0.5517506976085651,0.03323081977687115,55175.06976085651,3323.081977687116,0.37868822196484075,0.0250961994611262,37868.82219648408,2509.619946112621,0.7846593186057499,0.026627777126422447,0.3161788545837698,0.036083421969886106,,,,,0.3161788549295876,0.036083424157438315,0.5615938244878296,0.0314489909758757,56159.38244878295,3144.8990975875704,0.3795824287437596,0.022429861582957022,37958.24287437596,2242.9861582957033,0.7553514250810208,0.027920141276621034,,,,,,,,,,,,,,,,,201.51148057025858,46.73288278181786
california_housing,regression,aptx_relu,APTx Neuron + ReLU,cbdf19cf04f3,0,1,1,0.5,0.5,200,128,128,64,32,0.0001,0.0,0.003,5,5,5,1,0.2812704384326935,0.00817027563551048,,,,,0.2812704381648436,0.00817027503278967,0.5303051828001214,0.007652716851994087,53030.51828001214,765.2716851994081,0.3608496316325988,0.0056626853318085535,36084.96316325988,566.2685331808572,0.8016163275904244,0.005762600492879203,0.2834760514802711,0.005925814324628872,,,,,0.28347605159255096,0.005925815458441701,0.5324014483412748,0.005562081070056212,53240.14483412747,556.2081070056223,0.3609298736030279,0.007035753137794085,36092.98736030279,703.5753137794086,0.7806557555494305,0.0045851969052879095,,,,,,,,,,,,,,,,,154.706463590404,27.026667328163796
